news_organization_name,ranking_date,ranking,article_title,reporter_name,article_section,monthly_article_count
세계일보,20240723,3,“화 못 참아” 고속도로서 ‘17초 정차’…사망사고 낸 40대 징역 5년 확정,박윤희 기자,사회,294
세계일보,20240723,4,“실~례 실~례 합니다~” 코미디언 장두석 별세…향년 67세,이복진 기자,생활,89
세계일보,20240723,5,“공포 질린 울음소리 퍼지는데…아무도 안 말려” 장애학생 학부모 분노,김수연 기자,사회,174
세계일보,20240723,6,"“말년휴가였는데”…전동킥보드 타던 군인, 버스 치여 사망",강나윤 온라인 뉴스기자 kkang@segye.com,사회,0
세계일보,20240723,7,‘아샷추’만 마시면 화장실 직행…왜 그런가 봤더니 [건강+],박윤희 기자,생활,294
세계일보,20240723,8,바이든 사퇴 하루 만에 기부금 700억 원… “트럼프와 해볼 만하다”,김기환 기자,세계,224
세계일보,20240723,9,"어라, 트럼프 대세론 아니었나… 해리스와 지지율 2%차 초박빙",김기환 기자,세계,224
세계일보,20240723,10,"백종원, ‘연돈볼카츠 사태’ 직접 해명…“억울해 분통 터져. 선한 기업 죽이지 말라”",김현주 기자,경제,0
세계일보,20240724,1,"“고맙다, 나는 할 만큼 다했다” 김민기 영면… 설경구·황정민 등 눈물로 작별",이강은 기자,생활,51
세계일보,20240724,2,‘전 남친 성폭행’ 세탁기 뚜껑은 다 보고 있었다,김현주 기자,사회,0
세계일보,20240724,3,“화 못 참아” 고속도로서 ‘17초 정차’…사망사고 낸 40대 징역 5년 확정,박윤희 기자,사회,294
세계일보,20240724,4,"44% vs 42%, ‘구원투수’가 트럼프 밀어냈다… 해리스, 가상대결서 승리",김기환 기자,세계,224
세계일보,20240724,5,"270만원어치 고기 ‘노쇼’ 당한 업주, 고소 검토…“어떻게 처분해야 할지 모르겠다”",김현주 기자,사회,0
세계일보,20240724,6,“여기 있는 거 다 주세요”…침수 피해 마을 찾아 1억 쏜 유튜버,박윤희 기자,사회,294
세계일보,20240724,7,"[단독] ‘성심당’서 사용한 적 없다던 이진숙, 100만원 넘게 법인카드로 결제",윤준호 기자,정치,60
세계일보,20240724,8,"""윙 소리도 안 난다""… 북한서 넘어온 말라리아모기 확산 [수민이가 걱정해요]",김기환 기자,사회,224
세계일보,20240724,9,"'아내 살해' 미국 변호사, 구치소서 쓰러져… 무슨 일?",김기환 기자,사회,224
세계일보,20240724,10,"""아빠 살려줘"" 문자 남기고 태안서 사라진 20대 여성, 숨진 채 발견",김지수 온라인 뉴스 기자 jisu@segye.com,사회,0
세계일보,20240725,1,"“직원 4명에 영업적자 7억”…홍진영, 코스닥 상장 가능할까?",김기환 기자,경제,224
세계일보,20240725,2,女중생 제자를 40차례…학원강사 “진심으로 좋아했다”,김현주 기자,사회,0
세계일보,20240725,3,다세대주택 옥상서 북한 오물풍선 ‘펑’…잔해에서 기폭 장치 흔적 나와,송동근 기자,사회,47
세계일보,20240725,4,"""아빠 살려줘"" 문자 남기고 태안서 사라진 20대 여성, 숨진 채 발견",김지수 온라인 뉴스 기자 jisu@segye.com,사회,0
세계일보,20240725,5,"“쯔양 과거 폭로한 적 없다” 전 남친, 유서 남겨",이동준 기자,사회,137
세계일보,20240725,6,"김건희, 명품백 논란 첫 사과…“심려 끼쳐 국민들에게 죄송”",김기환 기자,정치,224
세계일보,20240725,7,"“고맙다, 나는 할 만큼 다했다” 김민기 영면… 설경구·황정민 등 눈물로 작별",이강은 기자,생활,51
세계일보,20240725,8,"올림픽 축구 첫 경기, 초유의 난장판… “성난 관중, 필드까지 뛰어들었다”",김기환 기자,세계,224
세계일보,20240725,9,교통사고로 발목 절단…80분 병원 ‘뺑뺑이’ 돌다 70대 환자 숨져,김동욱 기자,사회,69
세계일보,20240725,10,"[단독] ‘성심당’서 사용한 적 없다던 이진숙, 100만원 넘게 법인카드로 결제",윤준호 기자,정치,60
세계일보,20240726,1,"“유아인, 8살 연하男 ‘동성 성폭행’ 혐의 입건” vs “고소 내용 사실 아니다” 즉각 부인",김현주 기자,사회,0
세계일보,20240726,2,속초 여행 온 모녀 갑자기 덮친 후진 차량…딸 숨져,김수연 기자,사회,174
세계일보,20240726,3,"70대 노부부, 아파트서 사망...“50만원대 기초연금 받아 생활한 듯”",김현주 기자,사회,0
세계일보,20240726,4,결혼 앞둔 예비신부 ‘날벼락’…‘넥 워머’ 폭발로 입술‧얼굴 화상,김수연 기자,사회,174
세계일보,20240726,5,30대 동탄맘 “4살 딸에 티파니 목걸이·몽클레르 재킷 입힌다”…외신도 놀란 韓 명품 소비,박윤희 기자,세계,294
세계일보,20240726,6,6살 딸 앞에서 숨진 엄마…“갑자기 母 잃은 유치원생 심리적 충격받아 치료중”,김현주 기자,사회,0
세계일보,20240726,7,"김건희, 명품백 논란 첫 사과…“심려 끼쳐 국민들에게 죄송”",김기환 기자,정치,224
세계일보,20240726,8,"선수단 물건 훔치고, 관광객 집단 성폭행도… 파리올림픽, 안전한가?",김기환 기자,세계,224
세계일보,20240726,9,법정서 내내 울먹인 김혜경…“꼬투리 잡힐까 항상 긴장하며 살았는데”,김수연 기자,사회,174
세계일보,20240726,10,“자던 중 성폭행당했다” 30대男 고소…유아인 측 “사실 아냐”,김수연 기자,사회,174
세계일보,20240727,1,"유아인, 남성 2명과 함께 있었다…오전 6시~오후 4시 사이 무슨 일이",김수연 기자,사회,174
세계일보,20240727,2,"“초5, 가위로 친구 귓불을…아파하는데 ‘깔깔’ 웃고 있었다”",김현주 기자,사회,0
세계일보,20240727,3,첫 재판서 눈물보인 강남역 ‘여친 살해’ 의대생…“평소 모범적. 정신감정 요청”,김현주 기자,사회,0
세계일보,20240727,4,결혼 앞둔 예비신부 ‘날벼락’…‘넥 워머’ 폭발로 입술‧얼굴 화상,김수연 기자,사회,174
세계일보,20240727,5,최민희 “이진숙 뇌 구조에 문제”…추미애 “김건희 여사가 검사 소환” [금주의 말말말],이강은 기자,정치,51
세계일보,20240727,6,"“주먹에 맞아 코뼈 부러져, 1시간 넘게 수술받아”…태권도장 또 아동학대 의혹",김현주 기자,사회,0
세계일보,20240727,7,80만원 뿌린 뒤…일산 호수공원 뛰어든 40대 남성 사망,김수연 기자,사회,174
세계일보,20240727,8,“고기가 없다고?” 선수촌 불만 폭발…한국 대표팀 식단 보니,김수연 기자,세계,174
세계일보,20240727,9,"3살 딸 앞에서 처가 식구들과 몸싸움…폭력 당한 아빠도 “책임 있다”, 왜?",박윤희 기자,사회,294
세계일보,20240727,10,최민희 “저와 싸우려 하시면 안 된다” [금주의 ‘눈살’],김기환 기자,정치,224
세계일보,20240728,1,"“어머, 지금 웃음이 나와요?”…결국 ‘성심당 포인트’ 제출 거부한 이진숙",김수연 기자,정치,174
세계일보,20240728,2,“고기가 없다고?” 선수촌 불만 폭발…한국 대표팀 식단 보니,김수연 기자,세계,174
세계일보,20240728,3,"유아인, 남성 2명과 함께 있었다…오전 6시~오후 4시 사이 무슨 일이",김수연 기자,사회,174
세계일보,20240728,4,"14억 → 4억, 13억 → 7억...“엄마, ‘로또 청약’이 뭐예요”[수민이가 궁금해요]",김기환 기자,경제,224
세계일보,20240728,5,"세계랭킹 1위 때도 해내지 못했던 오상욱의 올림픽 개인전 금메달, 두 번의 큰 부상으로 시련 겪은 뒤에 찾아왔다",남정훈 기자,세계,195
세계일보,20240728,6,‘전 남친 성폭행’ 세탁기 뚜껑이 보고 있었다…모녀 덮친 후진 차량 [금주의 사건사고],김지호 기자,사회,179
세계일보,20240728,7,"“경찰 신고 말라며 무릎끓고 빌더니”…오토바이 몰다 접촉사고 낸 10대, 운전자 매달고 도주 시도",김현주 기자,사회,0
세계일보,20240728,8,음주사고 내고 사라졌다 30분 뒤 돌아와서는…“증거 있어요?”,김현주 기자,사회,0
세계일보,20240728,9,“가해자 11번 신고해도 경찰이 풀어줘”…제2의 쯔양 막으려면 [범죄열전],윤준호 기자,사회,60
세계일보,20240728,10,"‘한국→북한’, ‘오상욱→오상구’… “IOC 왜 그래?” [수민이가 화났어요]",김기환 기자,세계,224
세계일보,20240729,1,"법정도 술렁술렁…롤스로이스男, 항소심서 형량 절반 깎인 이유 [사건 속으로]",김수연 기자,사회,174
세계일보,20240729,2,"올림픽에선 미국 ‘드림팀’보다 높은 위상...한국 여자 양궁, 올림픽 10연패 대위업 달성",남정훈 기자,세계,195
세계일보,20240729,3,“당첨만 되면 최소 10억 돈방석”…‘‘로또보다 더 로또 청약’ 줄줄이 뜬다,김경호 기자,경제,247
세계일보,20240729,4,‘또 실수?’ 태극기 자리에 중국 오성기…파리올림픽 한국 수난시대 ‘계속’ [수민이가 화났어요],김기환 기자,세계,224
세계일보,20240729,5,"“로또? 담배나 사라” 한마디에...핀잔 분개, 80대 죽을 때까지 때린 20대",김현주 기자,사회,0
세계일보,20240729,6,“대기 308시간·대기자 110만명”…‘로또보다 더 로또’ 청약홈 ‘마비’ 난리났다,김경호 기자,경제,247
세계일보,20240729,7,‘아령 묶인 시신’ 거주 고시원 갔더니…‘청소 부탁합니다’ 메모 발견,강나윤 온라인 뉴스기자 kkang@segye.com,사회,0
세계일보,20240729,8,"왜 이리 올림픽 무대는 황선우에게 잔인한가...자유형 200m에서 2020 도쿄에선 최종 7위, 2024 파리는 준결승 탈락",남정훈 기자,세계,195
세계일보,20240729,9,‘0.1점 차’ 국민들 들었다 놨다... 16세 ‘金 빛’ 스나이퍼 반효진 일냈다,김경호 기자,세계,247
세계일보,20240729,10,삼성 전략 통했다… 올림픽 시상대마다 보이는 ‘갤Z 플립6’,이동수 기자,경제,61
세계일보,20240730,1,“저질스럽다” 발끈한 ‘사격황제’ 진종오…때아닌 올림픽 해설 논란,김수연 기자,정치,174
세계일보,20240730,2,12세女 ‘멍’자국 이상하게 여긴 보건교사 직감 빛났다,김현주 기자,사회,0
세계일보,20240730,3,"제주도 갈 돈이면 일본 간다?… 실제 여행비, 일본이 제주도 2.2배",임성준 기자,사회,77
세계일보,20240730,4,시험관시술로 결혼 10년만에 낳은 3살 아이였는데…부모 농사일 나간 사이 ‘참변’,김현주 기자,사회,0
세계일보,20240730,5,치킨값 먼저 올린 교촌 ‘함박웃음’?…육계 가격은 '하락세' [뉴스+],김기환 기자,경제,224
세계일보,20240730,6,"부모도 말리지 못했던 독립운동가의 5대손 허미미의 한국行, 올림픽 은메달로 ‘해피엔딩’ [파리 2024]",남정훈 기자,세계,195
세계일보,20240730,7,‘태권도장 5세 학대사망 사건’ 어머니의 울분…“살인자로 평생을 감옥에서 보내길”,김현주 기자,사회,0
세계일보,20240730,8,배 부풀고 코피 흘리는데…30대女 손발 묶은 ‘유명 정신과 의사’ 병원,김수연 기자,사회,174
세계일보,20240730,9,은메달인데 맨 아래 게양된 프랑스 국기… 실수 연발 올림픽,박지원 기자,세계,95
세계일보,20240730,10,여친 머리 바리캉으로 밀고 소변 본 20대男 ‘대폭 감형’…왜?,김현주 기자,사회,0
세계일보,20240731,1,“최선을 다한 그대가 진정한 금메달 주인공입니다”… 36년 만에 올림픽 단체전에 출전한 체조 여자대표팀의 ‘투혼’,김기환 기자,세계,224
세계일보,20240731,2,"‘은평 살인사건의 비극’ 40대男, 찔린 몸 이끌고 “제발 신고 좀” 외쳤지만…",김현주 기자,사회,0
세계일보,20240731,3,화제의 김예지 ‘사격 포스’ 뭐길래…머스크도 “영화 캐스팅하자”,박지원 기자,세계,95
세계일보,20240731,4,"‘삐약이’ 신유빈은 임종훈의 ‘합법적 병역 브로커’였다… 임종훈-신유빈, 혼합복식 동메달로 12년 만에 한국 탁구에 올림픽 메달 선물",남정훈 기자,세계,195
세계일보,20240731,5,"의식 없는 아내, 조수석 태운 뒤 옹벽 들이받아 사고사 위장…육군 부사관, 징역 35년형 확정",김지수 온라인 뉴스 기자 jisu@segye.com,사회,0
세계일보,20240731,6,한국 수영의 ‘황금세대’는 허상이었나… ‘진짜 경쟁력’ 검증하는 2024 파리 계영 800m에서 6위로 고개를 숙였다,남정훈 기자,세계,195
세계일보,20240731,7,여친 머리 바리캉으로 밀고 소변 본 20대男 ‘대폭 감형’…왜?,김현주 기자,사회,0
세계일보,20240731,8,"엉망진창 파리…선수들 도난 피해에 숙소도 아우성 “커튼 없는 창문, 다 보여”",이현미 기자,세계,56
세계일보,20240731,9,"접촉사고 내고 홀연히 사라진 男, 자택서 돌연 ‘추락사’…30분간 무슨 일이?",김현주 기자,사회,0
세계일보,20240731,10,‘역대급 청약 로또’ 신기록 ‘동탄역 롯데캐슬’…294만 명 몰렸다,김경호 기자,경제,247
세계일보,20240801,1,'보고도 안 믿겨'…세계가 놀란 '올림픽 인생샷' [2024 파리],김기환 기자,세계,224
세계일보,20240801,2,“예의 바른 삐약이” 인터뷰 직후 취재진 챙기는 모습에 팬들 또 반했다,박윤희 기자,세계,294
세계일보,20240801,3,"美 민주당 지지층, 트럼프 적수로 바이든에 ‘우∼’하다 해리스에 ‘와∼’",이강은 기자,세계,51
세계일보,20240801,4,여성 혼자 사는 집 몰래 들어가 '음란행위'…범인 잡고 보니 '윗집 아이 아빠',박윤희 기자,사회,294
세계일보,20240801,5,인천 아파트서 전기차 연기 뿜더니 폭발… 영유아 등 16명 연기 흡입,강승훈 기자,사회,71
세계일보,20240801,6,4살 친딸 성폭행한 나쁜 아빠…아내 신고로 덜미,이동준 기자,사회,137
세계일보,20240801,7,"여친 감금 후 엽기적 행각…“우리 집 돈 많아, 변호사 사서 길어야 1~2년”",김현주 기자,사회,0
세계일보,20240801,8,예비신랑에 신부 피살 사진 전송 후 스스로 목숨 끊은 50대,윤솔 기자,사회,69
세계일보,20240801,9,“우리 애 왕따당할 동안 뭐했어?”…2년간 교사 4명 고소·협박한 학부모,김수연 기자,사회,174
세계일보,20240801,10,‘씬스틸러’ 도경동의 ‘7바우트 5-0 퍼펙트’가 있었기에 사브르 단체전 3연패가 가능했다… 도경동 “내가 어떤 놈인지 보여줘서 기쁘다”,남정훈 기자,세계,195
세계일보,20240802,1,‘9명 사망’ 시청역 역주행 참사…“5초 전부터 브레이크 작동되지 않았다”,김현주 기자,사회,0
세계일보,20240802,2,중계카메라에 딱 잡힌 ‘삐약이’ 먹방… ‘오물오물’ 경기 전 뭘 먹나 봤더니,김기환 기자,세계,224
세계일보,20240802,3,청약홈 마비시켰던 ‘동탄 로또’는 누구 손에,백소용 기자,경제,113
세계일보,20240802,4,"‘복날 살충제 음독’ 숨진 할머니, 입원 전 은행서 재산 찾아 가족에 전달 [사건수첩]",김덕용 기자,사회,168
세계일보,20240802,5,민주당에 ‘집값 폭등’ 지적받은 尹정부… 유승민 “집값 못 잡으면 끝장” [뉴스+],이현미 기자,정치,56
세계일보,20240802,6,"결혼 앞두고 숨진 女, 예비신랑에 범행사진 보낸 男…“여친 핸드폰 다른 남자가 받으니 신고”",김현주 기자,사회,0
세계일보,20240802,7,"‘일본도 살해’ 30대 피의자, 갑자기 마스크 내리더니…“멀쩡한 정신으로 범행”",김현주 기자,사회,0
세계일보,20240802,8,새벽 지하보도서 청소하던 女미화원 피살…70대 노숙자 조사 중,김수연 기자,사회,174
세계일보,20240802,9,하반신 마비 장애인 휠체어 ‘상습 펑크테러’ 30대男 잡혔다,김현주 기자,사회,0
세계일보,20240802,10,예비신랑에 신부 피살 사진 전송 후 스스로 목숨 끊은 50대,윤솔 기자,사회,69
세계일보,20240803,1,"70대男, 가마솥 사체 ‘고라니’ 발뺌하더니…목 졸라 죽인 이웃집 ‘반려견’이었다",김현주 기자,사회,0
세계일보,20240803,2,"‘복날 살충제 음독’ 숨진 할머니, 입원 전 은행서 재산 찾아 가족에 전달 [사건수첩]",김덕용 기자,사회,168
세계일보,20240803,3,"일행 3명 망보는 사이 성폭행…현직 구의원, 구속영장 기각",김수연 기자,사회,174
세계일보,20240803,4,‘파리 올림픽’ 특별한 장면 ‘시상대 셀카’…이재용의 삼성 ‘함박웃음’ [파리 2024],김기환 기자,경제,224
세계일보,20240803,5,계단만 올라도 무릎이 ‘시큰’…매일 하는 ‘이 습관’ 당장 멈춰야 [건강+],박윤희 기자,생활,294
세계일보,20240803,6,“유독 한국인만 급발진 주장”… 제조사 책임론 힘 빠지나 [뉴스+],윤준호 기자,사회,60
세계일보,20240803,7,“선수 한 명이 매일 2개씩”…파리 올림픽 ‘콘돔’ 수량 무려,김지호 기자,세계,179
세계일보,20240803,8,딸 잃은 엄마 “조각칼로 심장 도려내는 것처럼 마음 아프다” [그해 오늘],양다훈 기자,사회,211
세계일보,20240803,9,"‘아뿔사! 0점…’ 2024 파리 올림픽 최고 ‘밈스타’로 떠오른 사격 김예지, 주종목 25m 권총에서 0점 쏘며 결선 진출 실패",남정훈 기자,세계,195
세계일보,20240803,10,하늘에 계신 어머니 휴대폰엔 ‘금메달 리스트’…정나은 사연에 ‘울컥’,김지호 기자,세계,179
세계일보,20240804,1,"다시 늘어나는 코로나에…""맛있게 드세요""가 불편한 사람도 있다 [수민이가 화났어요]",김기환 기자,사회,224
세계일보,20240804,2,“항문·발가락 없는 아이 낳는 것이 일상”…북한서 퍼지는 ‘유령병’,김기환 기자,정치,224
세계일보,20240804,3,폭염 속 ‘6번 출동’…화장실서 쓰러진 소방관 끝내 숨져,김동욱 기자,사회,69
세계일보,20240804,4,예비신부 살해 후 예비신랑에 범행사진 보내…무인 세탁방에서 ‘야식 파티’ [금주의 사건사고],김지호 기자,사회,179
세계일보,20240804,5,‘복날 살충제 사건’ 발생 20일…유력 용의자 어떻게 좁혀졌나?,김현주 기자,사회,0
세계일보,20240804,6,휴가철 친척집 찾은 삼남매 ‘음주운전 차량’ 탑승했다 참변,김동욱 기자,사회,69
세계일보,20240804,7,"‘金 5개 목표’ 겸손이었다… 팀 코리아, 역대 최다 올림픽 금메달 정조준 [파리 2024]",정필재 기자,세계,78
세계일보,20240804,8,시상대 가장 높은 곳에서 ‘바늘구멍’ 세리머니… 여자 양궁 ‘3관왕’ 임시현 “이제 목표는 롱런… 우진 오빠 같은 선수 되고 싶어”,남정훈 기자,세계,195
세계일보,20240804,9,울지않고 담담히 패배를 받아들인 ‘삐약이’…신유빈 “이게 현재 나의 최선이자 실력… 더 노력하겠다”,남정훈 기자,세계,195
세계일보,20240804,10,‘금메달까지 단 1승 남았다’ 안세영 “INFJ라서 시상대 위 세리머니 상상에 몸이 굳기도 해”,남정훈 기자,세계,195
세계일보,20240805,1,"“남자는 집, 여자는 혼수 요즘은 아냐”…미혼남녀가 상대에게 바라는 결혼 자금은?",박윤희 기자,경제,294
세계일보,20240805,2,3일 전 세워둔 차에서 왜 갑자기 불이?…‘인천 전기차 화재 사건’ 의문 증폭,김현주 기자,사회,0
세계일보,20240805,3,"'미성년자 성추행' 박명수 전 감독, 中 농구팀 코치로 파리올림픽 참여",안경준 기자,세계,87
세계일보,20240805,4,호텔 스위트룸서 '마약 동아리'…명문대 300명 회원 무더기 적발,김기환 기자,사회,224
세계일보,20240805,5,"‘시청역 참사’ 한 달만에 또…50대 운전자 “급발진” 주장, 인도 덮쳐 1명 사망",김경호 기자,사회,247
세계일보,20240805,6,“항문·발가락 없는 아이 낳는 것이 일상”…북한서 퍼지는 ‘유령병’,김기환 기자,정치,224
세계일보,20240805,7,"伊 미남 수영선수, 숙소 공원에서 낮잠…“에어컨 없고 잠은 안 오고”",김지호 기자,세계,179
세계일보,20240805,8,"‘파리의 여왕’이 된 날, 안세영은 협회에 직격탄을 던졌다…“자유라는 이름으로 방임하고 있다”",남정훈 기자,세계,195
세계일보,20240805,9,‘올림픽 여자 단식 챔피언’ 안세영의 ‘폭탄발언’ “내 무릎 상태를 안일하게 본 대표팀에 실망...현재의 대표팀과는 계속 하기 힘들어”,남정훈 기자,세계,195
세계일보,20240805,10,폭염 속 ‘6번 출동’…화장실서 쓰러진 소방관 끝내 숨져,김동욱 기자,사회,69
세계일보,20240806,1,"""생활비 아끼려다""…휴지조각 된 해피머니에 구매자 분통 [뉴스+]",김기환 기자,경제,224
세계일보,20240806,2,"명문대생 동아리, 마약 취해 ‘집단 성관계’ 즐겼나?",김현주 기자,사회,0
세계일보,20240806,3,"안산, 임시현 축하했다 ‘날벼락’…방송사는 안산 지우기·재소환",김수연 기자,세계,174
세계일보,20240806,4,"‘시청역 참사’ 한 달만에 또…50대 운전자 “급발진” 주장, 인도 덮쳐 1명 사망",김경호 기자,사회,247
세계일보,20240806,5,28년 만에 후계자 만나게 된 ‘전설’ 방수현 “협회의 선수 보호 변화 필요해”...안세영의 협회 향한 직격탄에 힘 실어줬다,남정훈 기자,세계,195
세계일보,20240806,6,김예지 “아이에게 부끄럽지 않아야 한다는 책임감… 사격 인생은 끝나지 않았다”,김동환 기자,세계,185
세계일보,20240806,7,‘전기차 화재’ 아파트 주민에 순댓국 300인분 나눔…불탄 차량 무료세차 온정 빛났다,김현주 기자,사회,0
세계일보,20240806,8,호텔 스위트룸서 '마약 동아리'…명문대 300명 회원 무더기 적발,김기환 기자,사회,224
세계일보,20240806,9,또 주차 중 ‘활활’…잇따른 전기차 화재에 공포 확산,김정모 기자,사회,99
세계일보,20240806,10,인천 지하주차장 ‘벤츠 전기차’ 화재 배터리는 中 ‘파라시스’ 제품...리콜 이력도,김경호 기자,사회,247
세계일보,20240807,1,"“아기 엄마, 그 흔한 신용카드 하나 없이 살았는데”…1명 숨지게 한 운전자 ‘급발진’ 주장",김현주 기자,사회,0
세계일보,20240807,2,“어머니를 40년간 팼다”…父 흉기로 살해한 아들,김현주 기자,사회,0
세계일보,20240807,3,“나는 불행한데 뭐가 그리 즐거울까”… ‘웃음소리’ 단란한 이웃집에 칼부림 [그해 오늘],양다훈 기자,사회,211
세계일보,20240807,4,컵라면 내온 여비서관에 “이 일 하고 싶나?”…김동연 호통 논란,김기환 기자,사회,224
세계일보,20240807,5,“말하지 말라 해서 기자회견 불참”… 안세영의 ‘씁쓸한 귀국길’ [파리 2024],김기환 기자,세계,224
세계일보,20240807,6,[단독] 서울 반지하서 30대 쓸쓸한 죽음… 짙어진 ‘청년 고독사’ 그림자,이규희 기자,사회,52
세계일보,20240807,7,"김건희 여사, 휴가 중 부산 깜짝 방문… 전통시장도 찾아",이현미 기자,정치,56
세계일보,20240807,8,"“사범들 ‘꺼내주자’ 말에도”…‘5세 사망’ 태권도관장, 아동학대 살해 혐의 구속기소",강나윤 온라인 뉴스 기자 kkang@segye.com,사회,0
세계일보,20240807,9,"“병장 월급, 내년부터 200만원까지 오를 듯”…‘초급 간부’와 비슷해지나?",김현주 기자,정치,0
세계일보,20240807,10,"“선수 본인의 불참 의사”라던 안세영의 메달리스트 기자회견, 협회가 막았나?… 안세영 “딱 기다리라고만 해서 저도 어쩔 수 없이…”",남정훈 기자,세계,195
세계일보,20240808,1,“우리 누나 성추행” 옛 스승 찌른 20대…“은혜 원수로 갚아” 반성 [사건 속으로],김수연 기자,사회,174
세계일보,20240808,2,박태준 비매너 논란에 “포기하지 않는 상대에 대한 예의… 심판 판정 전까지 최선 다해야”,정필재 기자,세계,78
세계일보,20240808,3,용변 실수했다며 4살 딸 복부 걷어찬 아빠…“가히 충격적” 재판부도 탄식,김현주 기자,사회,0
세계일보,20240808,4,“나 장교인데” 700만원어치 도시락 주문 후 잠적…경찰 수사 착수,박윤희 기자,사회,294
세계일보,20240808,5,[단독] 서울 반지하서 30대 쓸쓸한 죽음… 짙어진 ‘청년 고독사’ 그림자,이규희 기자,사회,52
세계일보,20240808,6,"백기 든 ‘따릉이 폭주족 연맹’ ""“너무 부끄럽다…벌 받을 것”",강나윤 온라인 뉴스 기자 kkang@segye.com,사회,0
세계일보,20240808,7,"연세대, 조국 아들 석사학위 취소… 대법 “최강욱 발급한 인턴 증명서는 허위”",김기환 기자,정치,224
세계일보,20240808,8,"삼성 갤럭시폰 받은 北 선수단… ""대북제재 위반 가능성""",김기환 기자,정치,224
세계일보,20240808,9,"김건희 여사, 6·7일 이틀 연속 부산 탐방…근현대역사관 관람",이현미 기자,정치,56
세계일보,20240808,10,"안세영, SNS로 “올림픽 모두 다 끝나고 생각, 입장 밝히겠다”… 결국 선택은 여론전과 법정싸움일까",남정훈 기자,세계,195
세계일보,20240809,1,"“안세영 눈높이, 손흥민·김연아 수준”…협회 발언 파장",김수연 기자,세계,174
세계일보,20240809,2,"“김어준, 가능한 모든 수단으로 책임 추궁할 것”… ‘폐국 위기’의 TBS",김기환 기자,사회,224
세계일보,20240809,3,이번엔 진짜?…日 ‘난카이 대지진’ 공포에 휩싸인 일본,이동준 기자,세계,137
세계일보,20240809,4,11살 제자 이어 엄마까지 성추행…유명 국악인 법정구속,김수연 기자,사회,174
세계일보,20240809,5,사격 김예지 실신… 회견 중 경련 일으키며 쓰러져 ‘깜짝’,김동욱 기자,세계,69
세계일보,20240809,6,"'대동맥 명의' 주석중 교수 숨지게 한 트럭기사, 무죄 주장했지만…",김현주 기자,사회,0
세계일보,20240809,7,"[속보] 벤츠, 인천 전기차 화재 피해 주민에 45억원 기부",이동준 기자,사회,137
세계일보,20240809,8,숨진 권익위 간부 “수뇌부가 ‘명품백 사건’ 종결 밀어붙여 힘들다” 지인에 토로,김현주 기자,사회,0
세계일보,20240809,9,"""손흥민 3000만원 결제""…헛소문 퍼뜨린 클럽 직원들 고소당해",김기환 기자,사회,224
세계일보,20240809,10,"[속보] 사격 은메달 김예지, 기자회견 중 쓰러져",김지호 기자,세계,179
세계일보,20240810,1,"10대들, 목욕가운 입고 지하주차장에?…CCTV 지켜보던 경비원의 촉 빛났다",김현주 기자,사회,0
세계일보,20240810,2,아기 있으니 빨리 와달란 구조 요청에도…“스프링클러 작동 인위적으로 중단”,김현주 기자,사회,0
세계일보,20240810,3,"“안세영 눈높이, 손흥민·김연아급” 역풍 맞은 협회 해명 [금주의 ‘눈살’]",김기환 기자,세계,224
세계일보,20240810,4,하늘서 떨어진 대형견… 엄마와 산책하던 세살 여아 깔려 숨져,박윤희 기자,세계,294
세계일보,20240810,5,"'대동맥 명의' 주석중 교수 숨지게 한 트럭기사, 무죄 주장했지만…",김현주 기자,사회,0
세계일보,20240810,6,"“김어준, 사재 털어서라도 우리 도와야”… TBS 결국 문 닫을까 [주말, 특별시]",김주영 기자,사회,62
세계일보,20240810,7,[속보] 일본 홋카이도 북북동쪽 바다서 규모 6.8 지진 발생,박윤희 기자,세계,294
세계일보,20240810,8,중요한 순간 中 관중석 ‘플래시’ 방해…그래도 ‘삐약이’ 신유빈은 웃었다,박윤희 기자,세계,294
세계일보,20240810,9,"휴가 중 “도와주세요” 들은 소방관, 딸 앞에서 귀중한 생명 구해 [영상]",구윤모 기자,사회,64
세계일보,20240810,10,“탑승구 잘못 찾아 살았다”… 추락 비행기 놓친 ‘천운’이 내린 승객들,김기환 기자,세계,224
세계일보,20240811,1,"""오늘 죽는구나 싶었다""… 도심 한복판서 들개 사냥감 된 인간들 [뉴스+]",김기환 기자,사회,224
세계일보,20240811,2,"“행인들이 소리 질러 무슨 일 있구나 생각”…앉아 쉬던 70대男, 차에 치여 숨졌다",김현주 기자,사회,0
세계일보,20240811,3,멍키스패너로 마구 폭행…전남친 母 “네가 이해해라” [사건 속으로],김수연 기자,사회,174
세계일보,20240811,4,'20명 사망·56만 폐사'… 그만 더워져라 '이러다 다 죽어' [날씨+],김기환 기자,사회,224
세계일보,20240811,5,"방수현 ""누가 국가대표 하라 등 떠밀었나""… 거세지는 안세영 때리기",채명준 기자,세계,70
세계일보,20240811,6,"안마시술소서 방 청소, 손님에게 라면 끊여주던 이들 ‘징역형’ 왜?",김현주 기자,사회,0
세계일보,20240811,7,‘통곡의 벽’ 2m31 넘지 못하고 7위 그친 ‘스마일 점퍼’…우상혁 “감독님 생각만 하면 눈물이 나...4년 뒤 LA 도전”,남정훈 기자,세계,195
